V1,time_stamp,validity_1,validity_2,validity_3,validity_4,validity_5,validity_r_1,validity_r_2,validity_r_3,validity_r_4,validity_r_5,gaze_left_1,gaze_left_2,gaze_left_3,gaze_right_1,gaze_right_2,gaze_right_3, gaze_origin_left_1, gaze_origin_left_2, gaze_origin_left_3,gaze_origin_right_1, gaze_origin_right_2, gaze_origin_right_3,convergence_validity,convergence_distance,pupil_diameter,pupil_diameter_r,eye_open,eye_open_r,time,v1_head,v2,x,y,z,qw,qx,qy,qz
3719342,1578642355044628,1,1,1,1,0,1,1,1,1,0,0.34132385,-0.24453735,0.90756226,0.31851196,-0.19847107,0.92689514,34.35168457,-0.72088623,-29.65533447,-24.00460815,0.01593018,-24.42492676,0,0.0,4.63119507,4.63119507,0.89531171,0.96784276,1578642355048983,251941912717, HMD, -0.07666, 1.18435, 0.38009, 0.02937, 0.02322, -0.99798, 0.05125
3719342,1578642355048634,1,1,1,1,0,1,1,1,1,0,0.34132385,-0.24453735,0.90756226,0.31851196,-0.19847107,0.92689514,34.35168457,-0.72088623,-29.65533447,-24.00460815,0.01593018,-24.42492676,0,0.0,4.63119507,4.63119507,0.89531171,0.96784276,1578642355048983,251941912717, HMD, -0.07666, 1.18435, 0.38009, 0.02937, 0.02322, -0.99798, 0.05125
3719350,1578642355053634,1,1,1,1,0,1,1,1,1,0,0.33535767,-0.2558136,0.90667725,0.36810303,-0.20558167,0.90675354,34.32496643,-0.80064392,-29.59938049,-24.13848877,-0.51229858,-22.86578369,0,0.0,4.56272888,4.56272888,0.95700443,0.91683787,1578642355052322,251941946063, HMD, -0.07668, 1.18434, 0.38008, 0.02934, 0.02322, -0.99798, 0.05125
3719350,1578642355057653,1,1,1,1,0,1,1,1,1,0,0.33535767,-0.2558136,0.90667725,0.36810303,-0.20558167,0.90675354,34.32496643,-0.80064392,-29.59938049,-24.13848877,-0.51229858,-22.86578369,0,0.0,4.56272888,4.56272888,0.95700443,0.91683787,1578642355052322,251941946063, HMD, -0.07668, 1.18434, 0.38008, 0.02934, 0.02322, -0.99798, 0.05125
3719359,1578642355061637,1,1,1,1,0,1,1,1,1,0,0.33216858,-0.25682068,0.90757751,0.32312012,-0.20277405,0.92436218,34.32661438,-0.8910675,-29.40974426,-24.01998901,-0.10368347,-24.44992065,0,0.0,4.67564392,4.67564392,0.95700443,0.91683787,1578642355068468,251942107555, HMD, -0.07685, 1.18427, 0.38010, 0.02923, 0.02323, -0.99798, 0.05131
3719359,1578642355065632,1,1,1,1,0,1,1,1,1,0,0.33216858,-0.25682068,0.90757751,0.32312012,-0.20277405,0.92436218,34.32661438,-0.8910675,-29.40974426,-24.01998901,-0.10368347,-24.44992065,0,0.0,4.67564392,4.67564392,0.95700443,0.91683787,1578642355068468,251942107555, HMD, -0.07685, 1.18427, 0.38010, 0.02923, 0.02323, -0.99798, 0.05131
3719367,1578642355069633,1,1,1,1,0,1,1,1,1,0,0.33940125,-0.24778748,0.90740967,0.32426453,-0.20057678,0.92445374,34.34992981,-0.9594574,-29.29341125,-24.03535461,-0.0713501,-24.56983948,0,0.0,4.68127441,4.68127441,0.95512509,0.8689025,1578642355069601,251942118856, HMD, -0.07685, 1.18427, 0.38010, 0.02922, 0.02323, -0.99798, 0.05131
3719367,1578642355074636,1,1,1,1,0,1,1,1,1,0,0.33940125,-0.24778748,0.90740967,0.32426453,-0.20057678,0.92445374,34.34992981,-0.9594574,-29.29341125,-24.03535461,-0.0713501,-24.56983948,0,0.0,4.68127441,4.68127441,0.95512509,0.8689025,1578642355071857,251942141419, HMD, -0.07686, 1.18426, 0.38009, 0.02921, 0.02324, -0.99798, 0.05132
3719375,1578642355078629,1,1,1,1,0,1,1,1,1,0,0.3422699,-0.25032043,0.90562439,0.32440186,-0.20225525,0.92402649,34.36036682,-0.98234558,-29.25627136,-24.05072021,-0.03901672,-24.68977356,0,0.0,4.61946106,4.61946106,0.95542353,0.86969608,1578642355071857,251942141419, HMD, -0.07686, 1.18426, 0.38009, 0.02921, 0.02324, -0.99798, 0.05132
3719375,1578642355082829,1,1,1,1,0,1,1,1,1,0,0.3422699,-0.25032043,0.90562439,0.32440186,-0.20225525,0.92402649,34.36036682,-0.98234558,-29.25627136,-24.05072021,-0.03901672,-24.68977356,0,0.0,4.61946106,4.61946106,0.95542353,0.86969608,1578642355071857,251942141419, HMD, -0.07686, 1.18426, 0.38009, 0.02921, 0.02324, -0.99798, 0.05132
3719384,1578642355097637,1,1,1,1,0,1,1,1,1,0,0.34005737,-0.25595093,0.90489197,0.32455444,-0.20391846,0.9236145,34.36819458,-0.96572876,-29.29696655,-24.05493164,-0.02456665,-24.74226379,0,0.0,4.64053345,4.64053345,0.96261483,0.87298501,1578642355106260,251942485516, HMD, -0.07668, 1.18448, 0.38001, 0.02915, 0.02333, -0.99798, 0.05142
3719400,1578642355101634,1,1,1,1,0,1,1,1,1,0,0.33908081,-0.25669861,0.90504456,0.32341003,-0.20491028,0.92379761,34.37043762,-0.96704102,-29.29675293,-24.05503845,-0.02194214,-24.75012207,0,0.0,4.64012146,4.64012146,0.95744133,0.87460965,1578642355106260,251942485516, HMD, -0.07668, 1.18448, 0.38001, 0.02915, 0.02333, -0.99798, 0.05142
3719400,1578642355107630,1,1,1,1,0,1,1,1,1,0,0.33908081,-0.25669861,0.90504456,0.32341003,-0.20491028,0.92379761,34.37043762,-0.96704102,-29.29675293,-24.05503845,-0.02194214,-24.75012207,0,0.0,4.64012146,4.64012146,0.95744133,0.87460965,1578642355107599,251942498834, HMD, -0.07669, 1.18448, 0.38001, 0.02915, 0.02335, -0.99798, 0.05142
3719409,1578642355111723,1,1,1,1,0,1,1,1,1,0,0.34030151,-0.25790405,0.90423584,0.3223114,-0.2059021,0.92396545,34.3735199,-0.97270203,-29.27552795,-24.05516052,-0.01930237,-24.75798035,0,0.0,4.64601135,4.64601135,0.95744133,0.87460965,1578642355111072,251942533561, HMD, -0.07670, 1.18448, 0.38001, 0.02915, 0.02337, -0.99798, 0.05142
3719417,1578642355121618,1,1,1,1,0,1,1,1,1,0,0.34152222,-0.25671387,0.90411377,0.32194519,-0.2066803,0.92390442,34.37658691,-0.97836304,-29.25428772,-24.05632019,-0.00843811,-24.79545593,0,0.0,4.65238953,4.65238953,0.96617115,0.87495136,1578642355111072,251942533561, HMD, -0.07670, 1.18448, 0.38001, 0.02915, 0.02337, -0.99798, 0.05142
3719417,1578642355125629,1,1,1,1,0,1,1,1,1,0,0.3421936,-0.25488281,0.90438843,0.32148743,-0.20747375,0.92388916,34.38014221,-0.98190308,-29.25198364,-24.05747986,0.00242615,-24.83291626,0,0.0,4.67616272,4.67616272,0.96617115,0.87495136,1578642355111072,251942533561, HMD, -0.07670, 1.18448, 0.38001, 0.02915, 0.02337, -0.99798, 0.05142
3719425,1578642355131639,1,1,1,1,0,1,1,1,1,0,0.3421936,-0.25488281,0.90438843,0.32148743,-0.20747375,0.92388916,34.38014221,-0.98190308,-29.25198364,-24.05747986,0.00242615,-24.83291626,0,0.0,4.67616272,4.67616272,0.96617115,0.87495136,1578642355111072,251942533561, HMD, -0.07670, 1.18448, 0.38001, 0.02915, 0.02337, -0.99798, 0.05142
3719425,1578642355135299,1,1,1,1,0,1,1,1,1,0,0.3427887,-0.25495911,0.90414429,0.32015991,-0.20767212,0.92431641,34.38369751,-0.98518372,-29.25106812,-24.06016541,0.00987244,-24.86161804,0,0.0,4.69891357,4.69891357,0.96617115,0.87495136,1578642355157994,251943002855, HMD, -0.07658, 1.18470, 0.37998, 0.02911, 0.02387, -0.99797, 0.05146
3719442,1578642355155713,1,1,1,1,0,1,1,1,1,0,0.34129333,-0.25491333,0.90472412,0.31880188,-0.20729065,0.92486572,34.38963318,-0.98518372,-29.25428772,-24.06474304,0.02012634,-24.90411377,0,0.0,4.70245361,4.70245361,0.95615488,0.88979197,1578642355157994,251943002855, HMD, -0.07658, 1.18470, 0.37998, 0.02911, 0.02387, -0.99797, 0.05146
3719442,1578642355159709,1,1,1,1,0,1,1,1,1,0,0.34129333,-0.25491333,0.90472412,0.31880188,-0.20729065,0.92486572,34.38963318,-0.98518372,-29.25428772,-24.06474304,0.02012634,-24.90411377,0,0.0,4.70245361,4.70245361,0.95615488,0.88979197,1578642355159763,251943020473, HMD, -0.07658, 1.18470, 0.37998, 0.02911, 0.02387, -0.99797, 0.05146
3719459,1578642355168783,1,1,1,1,0,1,1,1,1,0,0.34043884,-0.25593567,0.90475464,0.31884766,-0.20671082,0.92497253,34.39407349,-0.98518372,-29.2571106,-24.06884766,0.02633667,-24.94381714,0,0.0,4.70170593,4.70170593,0.9714849,0.88571799,1578642355162769,251943050532, HMD, -0.07664, 1.18467, 0.38000, 0.02911, 0.02388, -0.99796, 0.05147
3719467,1578642355172694,1,1,1,1,0,1,1,1,1,0,0.34043884,-0.25593567,0.90475464,0.31884766,-0.20671082,0.92497253,34.39407349,-0.98518372,-29.2571106,-24.06884766,0.02633667,-24.94381714,0,0.0,4.70170593,4.70170593,0.95675933,0.87536818,1578642355162769,251943050532, HMD, -0.07664, 1.18467, 0.38000, 0.02911, 0.02388, -0.99796, 0.05147
3719475,1578642355182690,1,1,1,1,0,1,1,1,1,0,0.34022522,-0.25598145,0.90481567,0.31904602,-0.20611572,0.92504883,34.39764404,-0.98190308,-29.27536011,-24.07104492,0.0297699,-24.96974182,0,0.0,4.69818115,4.69818115,0.95675933,0.87536818,1578642355186013,251943283009, HMD, -0.07669, 1.18468, 0.37999, 0.02915, 0.02383, -0.99796, 0.05159
3719484,1578642355186682,1,1,1,1,0,1,1,1,1,0,0.34005737,-0.25506592,0.90513611,0.31939697,-0.20704651,0.92471313,34.40119934,-0.97862244,-29.29360962,-24.07366943,0.0297699,-24.96974182,0,0.0,4.69969177,4.69969177,0.95526564,0.8803488,1578642355186673,251943289569, HMD, -0.07669, 1.18468, 0.37999, 0.02915, 0.02382, -0.99796, 0.05160
3719484,1578642355190686,1,1,1,1,0,1,1,1,1,0,0.34005737,-0.25506592,0.90513611,0.31939697,-0.20704651,0.92471313,34.40119934,-0.97862244,-29.29360962,-24.07366943,0.0297699,-24.96974182,0,0.0,4.69969177,4.69969177,0.95526564,0.8803488,1578642355189889,251943321738, HMD, -0.07670, 1.18468, 0.37999, 0.02915, 0.02382, -0.99796, 0.05161
3719492,1578642355194200,1,1,1,1,0,1,1,1,1,0,0.340271,-0.25544739,0.904953,0.31965637,-0.20726013,0.92457581,34.40368652,-0.97848511,-29.29478455,-24.08059692,0.0297699,-24.96974182,0,0.0,4.6993103,4.6993103,0.95526564,0.8803488,1578642355189889,251943321738, HMD, -0.07670, 1.18468, 0.37999, 0.02915, 0.02382, -0.99796, 0.05161
3719492,1578642355199337,1,1,1,1,0,1,1,1,1,0,0.340271,-0.25544739,0.904953,0.31965637,-0.20726013,0.92457581,34.40368652,-0.97848511,-29.29478455,-24.08059692,0.0297699,-24.96974182,0,0.0,4.6993103,4.6993103,0.95526564,0.8803488,1578642355189889,251943321738, HMD, -0.07670, 1.18468, 0.37999, 0.02915, 0.02382, -0.99796, 0.05161
3719500,1578642355210203,1,1,1,1,0,1,1,1,1,0,0.33943176,-0.25730896,0.90473938,0.31851196,-0.20823669,0.92474365,34.41221619,-0.97836304,-29.29594421,-24.08805847,0.0297699,-24.96974182,0,0.0,4.70269775,4.70269775,0.94889122,0.87326878,1578642355212376,251943546666, HMD, -0.07667, 1.18468, 0.37992, 0.02913, 0.02380, -0.99796, 0.05166
3719509,1578642355214233,1,1,1,1,0,1,1,1,1,0,0.33943176,-0.25730896,0.90473938,0.31851196,-0.20823669,0.92474365,34.41221619,-0.97836304,-29.29594421,-24.08805847,0.0297699,-24.96974182,0,0.0,4.70269775,4.70269775,0.94889122,0.87326878,1578642355214206,251943564902, HMD, -0.07667, 1.18468, 0.37992, 0.02912, 0.02380, -0.99796, 0.05166
3719517,1578642355220192,1,1,1,1,0,1,1,1,1,0,0.33911133,-0.2572937,0.90486145,0.31964111,-0.20887756,0.92422485,34.41616821,-0.97836304,-29.29594421,-24.09381104,0.0297699,-24.96974182,0,0.0,4.72131348,4.72131348,0.94251817,0.87012947,1578642355216676,251943589608, HMD, -0.07667, 1.18467, 0.37992, 0.02913, 0.02381, -0.99796, 0.05166
3719517,1578642355224827,1,1,1,1,0,1,1,1,1,0,0.33911133,-0.2572937,0.90486145,0.31964111,-0.20887756,0.92422485,34.41616821,-0.97836304,-29.29594421,-24.09381104,0.0297699,-24.96974182,0,0.0,4.72131348,4.72131348,0.94251817,0.87012947,1578642355216676,251943589608, HMD, -0.07667, 1.18467, 0.37992, 0.02913, 0.02381, -0.99796, 0.05166
3719534,1578642355241175,1,1,1,1,0,1,1,1,1,0,0.33804321,-0.25285339,0.9065094,0.32063293,-0.20909119,0.92382813,34.42300415,-0.97631836,-29.36724854,-24.10415649,0.0297699,-24.96974182,0,0.0,4.73757935,4.73757935,0.94574523,0.86831689,1578642355252424,251943947133, HMD, -0.07669, 1.18463, 0.37990, 0.02920, 0.02395, -0.99795, 0.05159
3719542,1578642355246168,1,1,1,1,0,1,1,1,1,0,0.33920288,-0.253479,0.90591431,0.32203674,-0.2084198,0.92349243,34.42443848,-0.97389221,-29.36756897,-24.10848999,0.01301575,-24.92834473,0,0.0,4.7507782,4.7507782,0.94574523,0.86831689,1578642355252424,251943947133, HMD, -0.07669, 1.18463, 0.37990, 0.02920, 0.02395, -0.99795, 0.05159
3719542,1578642355251173,1,1,1,1,0,1,1,1,1,0,0.33920288,-0.253479,0.90591431,0.32203674,-0.2084198,0.92349243,34.42443848,-0.97389221,-29.36756897,-24.10848999,0.01301575,-24.92834473,0,0.0,4.7507782,4.7507782,0.94574523,0.86831689,1578642355252424,251943947133, HMD, -0.07669, 1.18463, 0.37990, 0.02920, 0.02395, -0.99795, 0.05159
3719550,1578642355255185,1,1,1,1,0,1,1,1,1,0,0.33970642,-0.25334167,0.90574646,0.32133484,-0.20904541,0.92359924,34.42814636,-0.97277832,-29.37249756,-24.11016846,0.0070343,-24.91287231,0,0.0,4.75314331,4.75314331,0.94731176,0.87080002,1578642355255157,251943974411, HMD, -0.07670, 1.18462, 0.37990, 0.02921, 0.02395, -0.99795, 0.05158
3719550,1578642355259169,1,1,1,1,0,1,1,1,1,0,0.33970642,-0.25334167,0.90574646,0.32133484,-0.20904541,0.92359924,34.42814636,-0.97277832,-29.37249756,-24.11016846,0.0070343,-24.91287231,0,0.0,4.75314331,4.75314331,0.94731176,0.87080002,1578642355256080,251943983643, HMD, -0.07670, 1.18462, 0.37990, 0.02921, 0.02395, -0.99795, 0.05158
3719559,1578642355263171,1,1,1,1,0,1,1,1,1,0,0.33889771,-0.25372314,0.90596008,0.3223114,-0.21044922,0.92292786,34.43276978,-0.97229004,-29.37249756,-24.11076355,-0.00737,-24.86010742,0,0.0,4.75674438,4.75674438,0.94731176,0.87080002,1578642355256080,251943983643, HMD, -0.07670, 1.18462, 0.37990, 0.02921, 0.02395, -0.99795, 0.05158
3719559,1578642355267169,1,1,1,1,0,1,1,1,1,0,0.33889771,-0.25372314,0.90596008,0.3223114,-0.21044922,0.92292786,34.43276978,-0.97229004,-29.37249756,-24.11076355,-0.00737,-24.86010742,0,0.0,4.75674438,4.75674438,0.94731176,0.87080002,1578642355271218,251944135052, HMD, -0.07672, 1.18462, 0.37988, 0.02925, 0.02397, -0.99795, 0.05154
3719567,1578642355272175,1,1,1,1,0,1,1,1,1,0,0.33790588,-0.25382996,0.90629578,0.32188416,-0.21038818,0.9230957,34.43685913,-0.97229004,-29.37249756,-24.11079407,-0.00737,-24.86010742,0,0.0,4.75769043,4.75769043,0.9535206,0.86842823,1578642355272109,251944143933, HMD, -0.07673, 1.18462, 0.37988, 0.02926, 0.02396, -0.99795, 0.05154
3719575,1578642355276178,1,1,1,1,0,1,1,1,1,0,0.33850098,-0.25357056,0.90614319,0.31987,-0.21054077,0.92376709,34.44038391,-0.97229004,-29.37249756,-24.11079407,-0.00737,-24.86010742,0,0.0,4.75808716,4.75808716,0.9535206,0.86842823,1578642355274753,251944170374, HMD, -0.07673, 1.18462, 0.37987, 0.02926, 0.02396, -0.99795, 0.05154
3719575,1578642355280171,1,1,1,1,0,1,1,1,1,0,0.33850098,-0.25357056,0.90614319,0.31987,-0.21054077,0.92376709,34.44038391,-0.97229004,-29.37249756,-24.11079407,-0.00737,-24.86010742,0,0.0,4.75808716,4.75808716,0.9535206,0.86842823,1578642355274753,251944170374, HMD, -0.07673, 1.18462, 0.37987, 0.02926, 0.02396, -0.99795, 0.05154
3719584,1578642355288167,1,1,1,1,0,1,1,1,1,0,0.33786011,-0.25364685,0.90635681,0.32000732,-0.21052551,0.92370605,34.44604492,-0.97229004,-29.37249756,-24.11166382,-0.00737,-24.86010742,0,0.0,4.75764465,4.75764465,0.93779469,0.86140126,1578642355274753,251944170374, HMD, -0.07673, 1.18462, 0.37987, 0.02926, 0.02396, -0.99795, 0.05154
3719584,1578642355292169,1,1,1,1,0,1,1,1,1,0,0.33786011,-0.25364685,0.90635681,0.32000732,-0.21052551,0.92370605,34.44604492,-0.97229004,-29.37249756,-24.11166382,-0.00737,-24.86010742,0,0.0,4.75764465,4.75764465,0.93779469,0.86140126,1578642355302427,251944447133, HMD, -0.07684, 1.18453, 0.37986, 0.02933, 0.02402, -0.99795, 0.05153
3719592,1578642355298186,1,1,1,1,0,1,1,1,1,0,0.33805847,-0.25471497,0.9059906,0.31976318,-0.21055603,0.92379761,34.44685364,-0.97229004,-29.37249756,-24.11190796,-0.00737,-24.86010742,0,0.0,4.76602173,4.76602173,0.93779469,0.86140126,1578642355302427,251944447133, HMD, -0.07684, 1.18453, 0.37986, 0.02933, 0.02402, -0.99795, 0.05153
3719600,1578642355302167,1,1,1,1,0,1,1,1,1,0,0.33758545,-0.25360107,0.90647888,0.32000732,-0.21054077,0.92370605,34.44934082,-0.97229004,-29.37249756,-24.11228943,-0.00737,-24.86010742,0,0.0,4.77314758,4.77314758,0.94620997,0.86084545,1578642355302427,251944447133, HMD, -0.07684, 1.18453, 0.37986, 0.02933, 0.02402, -0.99795, 0.05153
3719600,1578642355306185,1,1,1,1,0,1,1,1,1,0,0.33758545,-0.25360107,0.90647888,0.32000732,-0.21054077,0.92370605,34.44934082,-0.97229004,-29.37249756,-24.11228943,-0.00737,-24.86010742,0,0.0,4.77314758,4.77314758,0.94620997,0.86084545,1578642355306033,251944483172, HMD, -0.07687, 1.18452, 0.37988, 0.02931, 0.02404, -0.99795, 0.05152
3719609,1578642355310165,1,1,1,1,0,1,1,1,1,0,0.33746338,-0.25364685,0.9065094,0.31982422,-0.21064758,0.92375183,34.45005798,-0.97277832,-29.36991882,-24.11257935,-0.01145935,-24.85934448,0,0.0,4.7739563,4.7739563,0.94620997,0.86084545,1578642355308353,251944506378, HMD, -0.07688, 1.18452, 0.37987, 0.02932, 0.02404, -0.99795, 0.05153
3719609,1578642355314174,1,1,1,1,0,1,1,1,1,0,0.33746338,-0.25364685,0.9065094,0.31982422,-0.21064758,0.92375183,34.45005798,-0.97277832,-29.36991882,-24.11257935,-0.01145935,-24.85934448,0,0.0,4.7739563,4.7739563,0.94620997,0.86084545,1578642355318836,251944611226, HMD, -0.07690, 1.18453, 0.37986, 0.02932, 0.02406, -0.99795, 0.05153
3719617,1578642355319164,1,1,1,1,0,1,1,1,1,0,0.3381958,-0.25352478,0.90626526,0.32270813,-0.21107483,0.9226532,34.45007324,-0.97389221,-29.36724854,-24.1134491,-0.01431274,-24.83959961,0,0.0,4.77467346,4.77467346,0.94277823,0.86063826,1578642355319133,251944614242, HMD, -0.07690, 1.18453, 0.37986, 0.02932, 0.02406, -0.99795, 0.05153
3719617,1578642355323161,1,1,1,1,0,1,1,1,1,0,0.3381958,-0.25352478,0.90626526,0.32270813,-0.21107483,0.9226532,34.45007324,-0.97389221,-29.36724854,-24.1134491,-0.01431274,-24.83959961,0,0.0,4.77467346,4.77467346,0.94277823,0.86063826,1578642355322058,251944643419, HMD, -0.07690, 1.18453, 0.37986, 0.02932, 0.02407, -0.99795, 0.05154
3719617,1578642355327251,1,1,1,1,0,1,1,1,1,0,0.35205078,-0.2481842,0.90246582,0.32495117,-0.21621704,0.92066956,34.48370361,-1.05450439,-29.07737732,-24.04960632,-0.06025696,-24.65188599,0,0.0,4.8515625,4.8515625,0.94277823,0.86063826,1578642355322058,251944643419, HMD, -0.07690, 1.18453, 0.37986, 0.02932, 0.02407, -0.99795, 0.05154
3719634,1578642355334487,1,1,1,1,0,1,1,1,1,0,0.37869263,-0.23034668,0.89637756,0.36408997,-0.20753479,0.90794373,34.5660553,-0.85517883,-29.68380737,-23.9786377,-0.08988953,-24.49751282,0,0.0,4.83105469,4.83105469,0.92021209,0.85645205,1578642355342270,251944845563, HMD, -0.07674, 1.18465, 0.37979, 0.02933, 0.02410, -0.99795, 0.05158
3719634,1578642355339494,1,1,1,1,0,1,1,1,1,0,0.37869263,-0.23034668,0.89637756,0.36408997,-0.20753479,0.90794373,34.5660553,-0.85517883,-29.68380737,-23.9786377,-0.08988953,-24.49751282,0,0.0,4.83105469,4.83105469,0.92021209,0.85645205,1578642355342270,251944845563, HMD, -0.07674, 1.18465, 0.37979, 0.02933, 0.02410, -0.99795, 0.05158
3719642,1578642355344344,1,1,1,1,0,1,1,1,1,0,0.40742493,-0.25111389,0.87802124,0.35176086,-0.19218445,0.9161377,34.62059021,-1.22576904,-28.22262573,-23.80795288,0.31039429,-25.956604,0,0.0,4.85771179,4.85771179,0.92021209,0.85645205,1578642355344383,251944866673, HMD, -0.07670, 1.18467, 0.37978, 0.02931, 0.02411, -0.99795, 0.05158
3719642,1578642355348383,1,1,1,1,0,1,1,1,1,0,0.40742493,-0.25111389,0.87802124,0.35176086,-0.19218445,0.9161377,34.62059021,-1.22576904,-28.22262573,-23.80795288,0.31039429,-25.956604,0,0.0,4.85771179,4.85771179,0.92021209,0.85645205,1578642355345377,251944876611, HMD, -0.07670, 1.18467, 0.37978, 0.02931, 0.02411, -0.99795, 0.05158
3719642,1578642355352388,1,1,1,1,0,1,1,1,1,0,0.40927124,-0.26321411,0.87361145,0.37103271,-0.21528625,0.90330505,34.68632507,-1.070755,-28.7171936,-23.77478027,0.15184021,-25.23797607,0,0.0,4.7557373,4.7557373,0.92021209,0.85645205,1578642355358819,251945011064, HMD, -0.07672, 1.18468, 0.37976, 0.02930, 0.02410, -0.99794, 0.05164
3719650,1578642355356346,1,1,1,1,0,1,1,1,1,0,0.40927124,-0.26321411,0.87361145,0.37103271,-0.21528625,0.90330505,34.68632507,-1.070755,-28.7171936,-23.77478027,0.15184021,-25.23797607,0,0.0,4.7557373,4.7557373,0.8804301,0.82885885,1578642355358819,251945011064, HMD, -0.07672, 1.18468, 0.37976, 0.02930, 0.02410, -0.99794, 0.05164
3719659,1578642355360341,1,1,1,1,0,1,1,1,1,0,0.41835022,-0.24276733,0.87522888,0.36566162,-0.20370483,0.90817261,34.70455933,-1.30996704,-27.98799133,-23.75682068,0.19099426,-25.36750793,0,0.0,4.84738159,4.84738159,0.88116342,0.82984734,1578642355360301,251945025853, HMD, -0.07672, 1.18468, 0.37976, 0.02929, 0.02410, -0.99794, 0.05165
3719659,1578642355365353,1,1,1,1,0,1,1,1,1,0,0.41835022,-0.24276733,0.87522888,0.36566162,-0.20370483,0.90817261,34.70455933,-1.30996704,-27.98799133,-23.75682068,0.19099426,-25.36750793,0,0.0,4.84738159,4.84738159,0.88116342,0.82984734,1578642355362224,251945045083, HMD, -0.07672, 1.18468, 0.37976, 0.02929, 0.02410, -0.99794, 0.05166
3719667,1578642355369335,1,1,1,1,0,1,1,1,1,0,0.42185974,-0.25334167,0.87052917,0.36972046,-0.20906067,0.90530396,34.70095825,-1.37515259,-27.77496338,-23.76885986,0.16471863,-25.26928711,0,0.0,4.80554199,4.80554199,0.88421613,0.83221,1578642355362224,251945045083, HMD, -0.07672, 1.18468, 0.37976, 0.02929, 0.02410, -0.99794, 0.05166
3719667,1578642355373371,1,1,1,1,0,1,1,1,1,0,0.42185974,-0.25334167,0.87052917,0.36972046,-0.20906067,0.90530396,34.70095825,-1.37515259,-27.77496338,-23.76885986,0.16471863,-25.26928711,0,0.0,4.80554199,4.80554199,0.88421613,0.83221,1578642355378683,251945209697, HMD, -0.07686, 1.18465, 0.37978, 0.02930, 0.02412, -0.99794, 0.05174
3719675,1578642355377351,1,1,1,1,0,1,1,1,1,0,0.41921997,-0.25596619,0.87103271,0.37496948,-0.20220947,0.9046936,34.70455933,-1.30996704,-27.98799133,-23.78091431,0.13845825,-25.18946838,0,0.0,4.81452942,4.81452942,0.88421613,0.83221,1578642355378683,251945209697, HMD, -0.07686, 1.18465, 0.37978, 0.02930, 0.02412, -0.99794, 0.05174
3719675,1578642355381337,1,1,1,1,0,1,1,1,1,0,0.41921997,-0.25596619,0.87103271,0.37496948,-0.20220947,0.9046936,34.70455933,-1.30996704,-27.98799133,-23.78091431,0.13845825,-25.18946838,0,0.0,4.81452942,4.81452942,0.88421613,0.83221,1578642355381295,251945235791, HMD, -0.07686, 1.18465, 0.37978, 0.02930, 0.02412, -0.99794, 0.05174
3719684,1578642355386330,1,1,1,1,0,1,1,1,1,0,0.40431213,-0.25294495,0.87893677,0.37586975,-0.20503235,0.90368652,34.72001648,-1.04672241,-28.91738892,-23.78158569,0.13618469,-25.18026733,0,0.0,4.74719238,4.74719238,0.90276188,0.85078818,1578642355381898,251945241826, HMD, -0.07686, 1.18465, 0.37978, 0.02929, 0.02412, -0.99794, 0.05174
3719684,1578642355390351,1,1,1,1,0,1,1,1,1,0,0.40431213,-0.25294495,0.87893677,0.37586975,-0.20503235,0.90368652,34.72001648,-1.04672241,-28.91738892,-23.78158569,0.13618469,-25.18026733,0,0.0,4.74719238,4.74719238,0.90276188,0.85078818,1578642355381898,251945241826, HMD, -0.07686, 1.18465, 0.37978, 0.02929, 0.02412, -0.99794, 0.05174
3719692,1578642355393914,1,1,1,1,0,1,1,1,1,0,0.41705322,-0.25558472,0.87219238,0.37704468,-0.2028656,0.90370178,34.70455933,-1.30996704,-27.98799133,-23.78227234,0.13391113,-25.17427063,0,0.0,4.77972412,4.77972412,0.90276188,0.85078818,1578642355381898,251945241826, HMD, -0.07686, 1.18465, 0.37978, 0.02929, 0.02412, -0.99794, 0.05174
3719692,1578642355397971,1,1,1,1,0,1,1,1,1,0,0.41705322,-0.25558472,0.87219238,0.37704468,-0.2028656,0.90370178,34.70455933,-1.30996704,-27.98799133,-23.78227234,0.13391113,-25.17427063,0,0.0,4.77972412,4.77972412,0.90276188,0.85078818,1578642355410854,251945531440, HMD, -0.07710, 1.18453, 0.37983, 0.02928, 0.02421, -0.99794, 0.05178
3719700,1578642355401912,1,1,1,1,0,1,1,1,1,0,0.42181396,-0.25656128,0.86961365,0.37689209,-0.2026062,0.90382385,34.70922852,-1.37515259,-27.77496338,-23.78239441,0.13618469,-25.18186951,0,0.0,4.81509399,4.81509399,0.8953262,0.84702498,1578642355410854,251945531440, HMD, -0.07710, 1.18453, 0.37983, 0.02928, 0.02421, -0.99794, 0.05178
3719700,1578642355405938,1,1,1,1,0,1,1,1,1,0,0.42181396,-0.25656128,0.86961365,0.37689209,-0.2026062,0.90382385,34.70922852,-1.37515259,-27.77496338,-23.78239441,0.13618469,-25.18186951,0,0.0,4.81509399,4.81509399,0.8953262,0.84702498,1578642355410854,251945531440, HMD, -0.07710, 1.18453, 0.37983, 0.02928, 0.02421, -0.99794, 0.05178
