V1,time_stamp,validity_1,validity_2,validity_3,validity_4,validity_5,validity_r_1,validity_r_2,validity_r_3,validity_r_4,validity_r_5,gaze_left_1,gaze_left_2,gaze_left_3,gaze_right_1,gaze_right_2,gaze_right_3, gaze_origin_left_1, gaze_origin_left_2, gaze_origin_left_3,gaze_origin_right_1, gaze_origin_right_2, gaze_origin_right_3,convergence_validity,convergence_distance,pupil_diameter,pupil_diameter_r,eye_open,eye_open_r,time,v1_head,v2,x,y,z,qw,qx,qy,qz
3768231,1578642403937694,1,1,1,1,0,1,1,1,1,0,0.27374268,0.21414185,0.93765259,0.23735046,0.23254395,0.94316101,34.42001343,1.00732422,-30.72381592,-24.25396729,2.3633728,-26.08280945,0,0.0,4.20407104,4.20407104,1.0,1.0,1578642403937630,252430799144, HMD, -0.07519, 1.18292, 0.39078, 0.00753, -0.01674, 0.99824, -0.05634
3768240,1578642403942698,1,1,1,1,0,1,1,1,1,0,0.27346802,0.21548462,0.93742371,0.23750305,0.23158264,0.94335938,34.4243927,1.0052948,-30.71697998,-24.25457764,2.3677063,-26.09552002,0,0.0,4.2154541,4.2154541,1.0,1.0,1578642403940069,252430823530, HMD, -0.07519, 1.18291, 0.39078, 0.00753, -0.01675, 0.99824, -0.05634
3768240,1578642403946710,1,1,1,1,0,1,1,1,1,0,0.27346802,0.21548462,0.93742371,0.23750305,0.23158264,0.94335938,34.4243927,1.0052948,-30.71697998,-24.25457764,2.3677063,-26.09552002,0,0.0,4.2154541,4.2154541,1.0,1.0,1578642403949783,252430920693, HMD, -0.07516, 1.18292, 0.39081, 0.00752, -0.01675, 0.99824, -0.05632
3768248,1578642403950691,1,1,1,1,0,1,1,1,1,0,0.27252197,0.2166748,0.93742371,0.2394104,0.2303009,0.94319153,34.42860413,1.00732422,-30.72415161,-24.25650024,2.36875916,-26.09855652,0,0.0,4.20533752,4.20533752,1.0,1.0,1578642403950744,252430930284, HMD, -0.07516, 1.18292, 0.39081, 0.00752, -0.01674, 0.99824, -0.05632
3768248,1578642403954690,1,1,1,1,0,1,1,1,1,0,0.27252197,0.2166748,0.93742371,0.2394104,0.2303009,0.94319153,34.42860413,1.00732422,-30.72415161,-24.25650024,2.36875916,-26.09855652,0,0.0,4.20533752,4.20533752,1.0,1.0,1578642403952956,252430952404, HMD, -0.07515, 1.18292, 0.39081, 0.00753, -0.01674, 0.99824, -0.05631
3768256,1578642403958708,1,1,1,1,0,1,1,1,1,0,0.27154541,0.21760559,0.9375,0.23835754,0.22888184,0.94381714,34.43283081,1.00933838,-30.73132324,-24.25840759,2.36982727,-26.10159302,0,0.0,4.21603394,4.21603394,1.0,1.0,1578642403952956,252430952404, HMD, -0.07515, 1.18292, 0.39081, 0.00753, -0.01674, 0.99824, -0.05631
3768256,1578642403962238,1,1,1,1,0,1,1,1,1,0,0.27154541,0.21760559,0.9375,0.23835754,0.22888184,0.94381714,34.43283081,1.00933838,-30.73132324,-24.25840759,2.36982727,-26.10159302,0,0.0,4.21603394,4.21603394,1.0,1.0,1578642403964600,252431068872, HMD, -0.07513, 1.18292, 0.39084, 0.00749, -0.01674, 0.99825, -0.05628
3768265,1578642403966248,1,1,1,1,0,1,1,1,1,0,0.27116394,0.21775818,0.93756104,0.23648071,0.22744751,0.94462585,34.43560791,1.01011658,-30.73196411,-24.25880432,2.37620544,-26.12960815,0,0.0,4.21838379,4.21838379,1.0,1.0,1578642403966195,252431084798, HMD, -0.07513, 1.18292, 0.39085, 0.00749, -0.01674, 0.99825, -0.05627
3768265,1578642403970270,1,1,1,1,0,1,1,1,1,0,0.27116394,0.21775818,0.93756104,0.23648071,0.22744751,0.94462585,34.43560791,1.01011658,-30.73196411,-24.25880432,2.37620544,-26.12960815,0,0.0,4.21838379,4.21838379,1.0,1.0,1578642403967748,252431100328, HMD, -0.07513, 1.18292, 0.39085, 0.00749, -0.01673, 0.99825, -0.05627
3768273,1578642403973309,1,1,1,1,0,1,1,1,1,0,0.2702179,0.21717834,0.93797302,0.23597717,0.22911072,0.9443512,34.43836975,1.01091003,-30.73260498,-24.25918579,2.38258362,-26.15763855,0,0.0,4.21949768,4.21949768,1.0,1.0,1578642403967748,252431100328, HMD, -0.07513, 1.18292, 0.39085, 0.00749, -0.01673, 0.99825, -0.05627
3768273,1578642403977307,1,1,1,1,0,1,1,1,1,0,0.2702179,0.21717834,0.93797302,0.23597717,0.22911072,0.9443512,34.43836975,1.01091003,-30.73260498,-24.25918579,2.38258362,-26.15763855,0,0.0,4.21949768,4.21949768,1.0,1.0,1578642403967748,252431100328, HMD, -0.07513, 1.18292, 0.39085, 0.00749, -0.01673, 0.99825, -0.05627
3768273,1578642403981307,1,1,1,1,0,1,1,1,1,0,0.2702179,0.21717834,0.93797302,0.23597717,0.22911072,0.9443512,34.43836975,1.01091003,-30.73260498,-24.25918579,2.38258362,-26.15763855,0,0.0,4.21949768,4.21949768,1.0,1.0,1578642403990985,252431332703, HMD, -0.07509, 1.18291, 0.39092, 0.00738, -0.01672, 0.99825, -0.05616
3768290,1578642403991583,1,1,1,1,0,1,1,1,1,0,0.2694397,0.21748352,0.93812561,0.23478699,0.22880554,0.94471741,34.44410706,1.00933838,-30.73132324,-24.26222229,2.39772034,-26.20910645,0,0.0,4.22441101,4.22441101,1.0,1.0,1578642403991521,252431338055, HMD, -0.07509, 1.18291, 0.39092, 0.00738, -0.01672, 0.99825, -0.05616
3768290,1578642403995371,1,1,1,1,0,1,1,1,1,0,0.2694397,0.21748352,0.93812561,0.23478699,0.22880554,0.94471741,34.44410706,1.00933838,-30.73132324,-24.26222229,2.39772034,-26.20910645,0,0.0,4.22441101,4.22441101,1.0,1.0,1578642403994593,252431368773, HMD, -0.07507, 1.18289, 0.39091, 0.00736, -0.01672, 0.99826, -0.05614
3768298,1578642403999592,1,1,1,1,0,1,1,1,1,0,0.26971436,0.21788025,0.93795776,0.23631287,0.22903442,0.94429016,34.4468689,1.00732422,-30.72415161,-24.26493835,2.39015198,-26.18338013,0,0.0,4.22618103,4.22618103,1.0,1.0,1578642404003306,252431455939, HMD, -0.07507, 1.18287, 0.39092, 0.00730, -0.01674, 0.99826, -0.05609
3768298,1578642404003249,1,1,1,1,0,1,1,1,1,0,0.26971436,0.21788025,0.93795776,0.23631287,0.22903442,0.94429016,34.4468689,1.00732422,-30.72415161,-24.26493835,2.39015198,-26.18338013,0,0.0,4.22618103,4.22618103,1.0,1.0,1578642404003306,252431455939, HMD, -0.07507, 1.18287, 0.39092, 0.00730, -0.01674, 0.99826, -0.05609
3768306,1578642404007240,1,1,1,1,0,1,1,1,1,0,0.26971436,0.21788025,0.93795776,0.23631287,0.22903442,0.94429016,34.4468689,1.00732422,-30.72415161,-24.26493835,2.39015198,-26.18338013,0,0.0,4.22618103,4.22618103,1.0,1.0,1578642404006523,252431488078, HMD, -0.07507, 1.18286, 0.39093, 0.00727, -0.01675, 0.99826, -0.05606
3768306,1578642404011236,1,1,1,1,0,1,1,1,1,0,0.27003479,0.21757507,0.9379425,0.24551392,0.23410034,0.94068909,34.44961548,1.0052948,-30.71697998,-24.26763916,2.38258362,-26.15763855,0,0.0,4.2272644,4.2272644,1.0,1.0,1578642404006523,252431488078, HMD, -0.07507, 1.18286, 0.39093, 0.00727, -0.01675, 0.99826, -0.05606
3768306,1578642404015262,1,1,1,1,0,1,1,1,1,0,0.27003479,0.21757507,0.9379425,0.24551392,0.23410034,0.94068909,34.44961548,1.0052948,-30.71697998,-24.26763916,2.38258362,-26.15763855,0,0.0,4.2272644,4.2272644,1.0,1.0,1578642404016052,252431583374, HMD, -0.07506, 1.18284, 0.39094, 0.00719, -0.01677, 0.99826, -0.05599
3768315,1578642404019256,1,1,1,1,0,1,1,1,1,0,0.2689209,0.21846008,0.93804932,0.24633789,0.23355103,0.94061279,34.45559692,1.0043335,-30.71502686,-24.26901245,2.37620544,-26.12960815,0,0.0,4.23687744,4.23687744,1.0,1.0,1578642404019138,252431614226, HMD, -0.07506, 1.18283, 0.39094, 0.00716, -0.01679, 0.99827, -0.05596
3768315,1578642404023246,1,1,1,1,0,1,1,1,1,0,0.2689209,0.21846008,0.93804932,0.24633789,0.23355103,0.94061279,34.45559692,1.0043335,-30.71502686,-24.26901245,2.37620544,-26.12960815,0,0.0,4.23687744,4.23687744,1.0,1.0,1578642404019138,252431614226, HMD, -0.07506, 1.18283, 0.39094, 0.00716, -0.01679, 0.99827, -0.05596
3768323,1578642404027236,1,1,1,1,0,1,1,1,1,0,0.26843262,0.21784973,0.93832397,0.2462616,0.23252869,0.94088745,34.45895386,1.00428772,-30.70301819,-24.27038574,2.36982727,-26.10159302,0,0.0,4.25215149,4.25215149,1.0,1.0,1578642404031727,252431740129, HMD, -0.07501, 1.18281, 0.39096, 0.00703, -0.01684, 0.99827, -0.05585
3768323,1578642404031245,1,1,1,1,0,1,1,1,1,0,0.26838684,0.21817017,0.93826294,0.2467804,0.23164368,0.94096375,34.46229553,0.99621582,-30.68518066,-24.27360535,2.36982727,-26.10159302,0,0.0,4.26727295,4.26727295,1.0,1.0,1578642404031727,252431740129, HMD, -0.07501, 1.18281, 0.39096, 0.00703, -0.01684, 0.99827, -0.05585
3768331,1578642404035255,1,1,1,1,0,1,1,1,1,0,0.26838684,0.21817017,0.93826294,0.2467804,0.23164368,0.94096375,34.46229553,0.99621582,-30.68518066,-24.27360535,2.36982727,-26.10159302,0,0.0,4.26727295,4.26727295,1.0,1.0,1578642404034818,252431771021, HMD, -0.07500, 1.18281, 0.39097, 0.00703, -0.01685, 0.99827, -0.05582
3768331,1578642404039243,1,1,1,1,0,1,1,1,1,0,0.26838684,0.21817017,0.93826294,0.2467804,0.23164368,0.94096375,34.46229553,0.99621582,-30.68518066,-24.27360535,2.36982727,-26.10159302,0,0.0,4.26727295,4.26727295,1.0,1.0,1578642404034818,252431771021, HMD, -0.07500, 1.18281, 0.39097, 0.00703, -0.01685, 0.99827, -0.05582
3768340,1578642404043220,1,1,1,1,0,1,1,1,1,0,0.26820374,0.21923828,0.93806458,0.24736023,0.23155212,0.94084167,34.463974,0.99424744,-30.68406677,-24.27577209,2.36982727,-26.10159302,0,0.0,4.26786804,4.26786804,1.0,1.0,1578642404049643,252431919286, HMD, -0.07499, 1.18275, 0.39098, 0.00688, -0.01690, 0.99828, -0.05567
3768340,1578642404047242,1,1,1,1,0,1,1,1,1,0,0.26820374,0.21923828,0.93806458,0.24736023,0.23155212,0.94084167,34.463974,0.99424744,-30.68406677,-24.27577209,2.36982727,-26.10159302,0,0.0,4.26786804,4.26786804,1.0,1.0,1578642404049643,252431919286, HMD, -0.07499, 1.18275, 0.39098, 0.00688, -0.01690, 0.99828, -0.05567
3768348,1578642404051222,1,1,1,1,0,1,1,1,1,0,0.26782227,0.2190094,0.93823242,0.2431488,0.23158264,0.94192505,34.46702576,0.97294617,-30.61141968,-24.27784729,2.36982727,-26.10159302,0,0.0,4.27818298,4.27818298,1.0,1.0,1578642404051289,252431935733, HMD, -0.07499, 1.18275, 0.39098, 0.00686, -0.01690, 0.99828, -0.05566
3768348,1578642404055232,1,1,1,1,0,1,1,1,1,0,0.26782227,0.2190094,0.93823242,0.2431488,0.23158264,0.94192505,34.46702576,0.97294617,-30.61141968,-24.27784729,2.36982727,-26.10159302,0,0.0,4.27818298,4.27818298,1.0,1.0,1578642404052939,252431952234, HMD, -0.07494, 1.18272, 0.39097, 0.00686, -0.01688, 0.99828, -0.05565
3768356,1578642404059271,1,1,1,1,0,1,1,1,1,0,0.26789856,0.21987915,0.93800354,0.29801941,0.26679993,0.91650391,34.46784973,0.96307373,-30.57489014,-24.3724823,1.43238831,-22.82147217,0,0.0,4.28451538,4.28451538,1.0,1.0,1578642404065015,252432073018, HMD, -0.07493, 1.18267, 0.39098, 0.00673, -0.01690, 0.99829, -0.05555
3768356,1578642404063231,1,1,1,1,0,1,1,1,1,0,0.26789856,0.21987915,0.93800354,0.29801941,0.26679993,0.91650391,34.46784973,0.96307373,-30.57489014,-24.3724823,1.43238831,-22.82147217,0,0.0,4.28451538,4.28451538,1.0,1.0,1578642404065015,252432073018, HMD, -0.07493, 1.18267, 0.39098, 0.00673, -0.01690, 0.99829, -0.05555
3768365,1578642404067238,1,1,1,1,0,1,1,1,1,0,0.26792908,0.21903992,0.9382019,0.30175781,0.26525879,0.91572571,34.46879578,0.96307373,-30.57489014,-24.37518311,1.3609314,-22.49969482,0,0.0,4.28372192,4.28372192,1.0,1.0,1578642404067270,252432095545, HMD, -0.07492, 1.18267, 0.39098, 0.00671, -0.01690, 0.99829, -0.05554
3768365,1578642404071255,1,1,1,1,0,1,1,1,1,0,0.26792908,0.21903992,0.9382019,0.30175781,0.26525879,0.91572571,34.46879578,0.96307373,-30.57489014,-24.37518311,1.3609314,-22.49969482,0,0.0,4.28372192,4.28372192,1.0,1.0,1578642404068345,252432106295, HMD, -0.07492, 1.18266, 0.39098, 0.00670, -0.01690, 0.99829, -0.05553
3768373,1578642404075232,1,1,1,1,0,1,1,1,1,0,0.26864624,0.21850586,0.93811035,0.29902649,0.26405334,0.91697693,34.46963501,0.96307373,-30.57489014,-24.37750244,1.3609314,-22.47972107,0,0.0,4.28773499,4.28773499,1.0,1.0,1578642404080480,252432227653, HMD, -0.07496, 1.18266, 0.39099, 0.00659, -0.01689, 0.99830, -0.05543
3768373,1578642404079228,1,1,1,1,0,1,1,1,1,0,0.26864624,0.21850586,0.93811035,0.29902649,0.26405334,0.91697693,34.46963501,0.96307373,-30.57489014,-24.37750244,1.3609314,-22.47972107,0,0.0,4.28773499,4.28773499,1.0,1.0,1578642404080480,252432227653, HMD, -0.07496, 1.18266, 0.39099, 0.00659, -0.01689, 0.99830, -0.05543
3768381,1578642404083214,1,1,1,1,0,1,1,1,1,0,0.26855469,0.21861267,0.93811035,0.29959106,0.26408386,0.91677856,34.46987915,0.96307373,-30.57489014,-24.38139343,1.3609314,-22.47419739,0,0.0,4.2991333,4.2991333,1.0,1.0,1578642404083167,252432254518, HMD, -0.07496, 1.18266, 0.39099, 0.00656, -0.01688, 0.99830, -0.05541
3768381,1578642404087232,1,1,1,1,0,1,1,1,1,0,0.26855469,0.21861267,0.93811035,0.29959106,0.26408386,0.91677856,34.46987915,0.96307373,-30.57489014,-24.38139343,1.3609314,-22.47419739,0,0.0,4.2991333,4.2991333,1.0,1.0,1578642404084456,252432267405, HMD, -0.07494, 1.18267, 0.39100, 0.00655, -0.01687, 0.99830, -0.05540
3768390,1578642404091226,1,1,1,1,0,1,1,1,1,0,0.27151489,0.21917725,0.93713379,0.29890442,0.26356506,0.91716003,34.46994019,0.96307373,-30.57489014,-24.38407898,1.3609314,-22.47419739,0,0.0,4.32194519,4.32194519,1.0,1.0,1578642404092788,252432350730, HMD, -0.07494, 1.18264, 0.39102, 0.00648, -0.01690, 0.99830, -0.05535
3768390,1578642404095225,1,1,1,1,0,1,1,1,1,0,0.27151489,0.21917725,0.93713379,0.29890442,0.26356506,0.91716003,34.46994019,0.96307373,-30.57489014,-24.38407898,1.3609314,-22.47419739,0,0.0,4.32194519,4.32194519,1.0,1.0,1578642404095237,252432375217, HMD, -0.07494, 1.18264, 0.39102, 0.00646, -0.01689, 0.99830, -0.05534
3768398,1578642404099223,1,1,1,1,0,1,1,1,1,0,0.27105713,0.22084045,0.93687439,0.30003357,0.26356506,0.91677856,34.47158813,0.96307373,-30.57489014,-24.38963318,1.3609314,-22.47419739,0,0.0,4.3336792,4.3336792,1.0,1.0,1578642404095849,252432381335, HMD, -0.07494, 1.18264, 0.39102, 0.00645, -0.01689, 0.99830, -0.05534
3768398,1578642404103222,1,1,1,1,0,1,1,1,1,0,0.27105713,0.22084045,0.93687439,0.30003357,0.26356506,0.91677856,34.47158813,0.96307373,-30.57489014,-24.38963318,1.3609314,-22.47419739,0,0.0,4.3336792,4.3336792,1.0,1.0,1578642404095849,252432381335, HMD, -0.07494, 1.18264, 0.39102, 0.00645, -0.01689, 0.99830, -0.05534
3768406,1578642404107250,1,1,1,1,0,1,1,1,1,0,0.26773071,0.22084045,0.93783569,0.29945374,0.26374817,0.91691589,34.47251892,0.96307373,-30.57489014,-24.39028931,1.3609314,-22.47419739,0,0.0,4.35017395,4.35017395,1.0,1.0,1578642404095849,252432381335, HMD, -0.07494, 1.18264, 0.39102, 0.00645, -0.01689, 0.99830, -0.05534
3768406,1578642404112258,1,1,1,1,0,1,1,1,1,0,0.26773071,0.22084045,0.93783569,0.29945374,0.26374817,0.91691589,34.47251892,0.96307373,-30.57489014,-24.39028931,1.3609314,-22.47419739,0,0.0,4.35017395,4.35017395,1.0,1.0,1578642404125154,252432674391, HMD, -0.07487, 1.18262, 0.39100, 0.00628, -0.01697, 0.99831, -0.05524
3768415,1578642404115786,1,1,1,1,0,1,1,1,1,0,0.26675415,0.22180176,0.93788147,0.29928589,0.26385498,0.91694641,34.47257996,0.96307373,-30.57489014,-24.39028931,1.3609314,-22.47419739,0,0.0,4.354599,4.354599,1.0,1.0,1578642404125154,252432674391, HMD, -0.07487, 1.18262, 0.39100, 0.00628, -0.01697, 0.99831, -0.05524
3768415,1578642404119210,1,1,1,1,0,1,1,1,1,0,0.26675415,0.22180176,0.93788147,0.29928589,0.26385498,0.91694641,34.47257996,0.96307373,-30.57489014,-24.39028931,1.3609314,-22.47419739,0,0.0,4.354599,4.354599,1.0,1.0,1578642404125154,252432674391, HMD, -0.07487, 1.18262, 0.39100, 0.00628, -0.01697, 0.99831, -0.05524
3768423,1578642404127202,1,1,1,1,0,1,1,1,1,0,0.2492218,0.19360352,0.94888306,0.29797363,0.23278809,0.92573547,34.47627258,1.63217163,-32.60542297,-24.50497437,1.75389099,-23.60063171,0,0.0,4.32904053,4.32904053,1.0,1.0,1578642404127149,252432694331, HMD, -0.07487, 1.18262, 0.39100, 0.00627, -0.01697, 0.99831, -0.05522
3768423,1578642404131216,1,1,1,1,0,1,1,1,1,0,0.2492218,0.19360352,0.94888306,0.29797363,0.23278809,0.92573547,34.47627258,1.63217163,-32.60542297,-24.50497437,1.75389099,-23.60063171,0,0.0,4.32904053,4.32904053,1.0,1.0,1578642404128902,252432711867, HMD, -0.07487, 1.18261, 0.39099, 0.00626, -0.01698, 0.99831, -0.05521
3768431,1578642404135214,1,1,1,1,0,1,1,1,1,0,0.23464966,0.17880249,0.95549011,0.19688416,0.18228149,0.96331787,34.27278137,1.39350891,-32.15943909,-24.48114014,2.27264404,-26.09109497,0,0.0,4.36734009,4.36734009,1.0,1.0,1578642404138614,252432808994, HMD, -0.07487, 1.18259, 0.39099, 0.00624, -0.01700, 0.99831, -0.05517
3768431,1578642404139203,1,1,1,1,0,1,1,1,1,0,0.23464966,0.17880249,0.95549011,0.19688416,0.18228149,0.96331787,34.27278137,1.39350891,-32.15943909,-24.48114014,2.27264404,-26.09109497,0,0.0,4.36734009,4.36734009,1.0,1.0,1578642404139137,252432814217, HMD, -0.07487, 1.18259, 0.39099, 0.00624, -0.01700, 0.99831, -0.05517
